year,doi,title,authors,number.authors,citations,source.pages.count
2014,10.1118/1.4865784,Synchrotron radiation imaging is a powerful tool to image brain microvasculature,"Zhang, Mengqi ; Peng, Guanyun ; Sun, Danni ; Xie, Yuanyuan ; Xia, Jian ; Long, Hongyu ; Hu, Kai ; Xiao, Bo",8,22,7
2014,10.1118/1.4865788,Investigation into image quality and dose for different patient geometries with multiple cone-beam CT systems,"Gardner, Stephen J. ; Studenski, Matthew T. ; Giaddui, Tawfik ; Cui, Yunfeng ; Galvin, James ; Yu, Yan ; Xiao, Ying",7,23,11
2014,10.1118/1.4866379,Predicting error in detecting mammographic masses among radiology trainees using statistical models based on BI-RADS features,"Grimm, Lars J. ; Ghate, Sujata V. ; Yoon, Sora C. ; Kuzmiak, Cherie M. ; Kim, Connie ; Mazurowski, Maciej A.",6,8,7
2014,10.1118/1.4866217,Human radiation dosimetry of 6-[<SUP>18</SUP>F] FDG predicted from preclinical studies,"Muzic, Raymond F., Jr. ; Chandramouli, Visvanathan ; Huang, Hsuan-Ming ; Wu, Chunying ; Hatami, Ahmad ; Ismail-Beigi, Faramarz",6,0,6
2014,10.1118/1.4866220,Evaluation of image guided motion management methods in lung cancer radiotherapy,"Zhuang, Ling ; Yan, Di ; Liang, Jian ; Ionascu, Dan ; Mangona, Victor ; Yang, Kai ; Zhou, Jun",7,12,10
2014,10.1118/1.4866229,X-ray scatter correction in breast tomosynthesis with a precomputed scatter map library,"Feng, Steve Si Jia ; D'Orsi, Carl J. ; Newell, Mary S. ; Seidel, Rebecca L. ; Patel, Bhavika ; Sechopoulos, Ioannis",6,15,7
2014,10.1118/1.4866377,Automatic CT simulation optimization for radiation therapy: A general strategy,"Li, Hua ; Yu, Lifeng ; Anastasio, Mark A. ; Chen, Hsin-Chen ; Tan, Jun ; Gay, Hiram ; Michalski, Jeff M. ; Low, Daniel A. ; Mutic, Sasa",9,9,12
2014,10.1118/1.4866381,Efficacy of fixed filtration for rapid kVp-switching dual energy x-ray systems,"Yao, Yuan ; Wang, Adam S. ; Pelc, Norbert J.",3,6,12
2014,10.1118/1.4866221,Mammographic quantitative image analysis and biologic image composition for breast lesion characterization and classification,"Drukker, Karen ; Duewer, Fred ; Giger, Maryellen L. ; Malkov, Serghei ; Flowers, Chris I. ; Joe, Bonnie ; Kerlikowske, Karla ; Drukteinis, Jennifer S. ; Li, Hui ; Shepherd, John A.",10,13,8
2014,10.1118/1.4865761,Rapid Monte Carlo simulation of detector DQE(f),"Star-Lack, Josh ; Sun, Mingshan ; Meyer, Andre ; Morf, Daniel ; Constantin, Dragos ; Fahrig, Rebecca ; Abel, Eric",7,44,18
2014,10.1118/1.4865811,Pilot study demonstrating potential association between breast cancer image-based risk phenotypes and genomic biomarkers,"Li, Hui ; Giger, Maryellen L. ; Sun, Chang ; Ponsukcharoen, Umnouy ; Huo, Dezheng ; Lan, Li ; Olopade, Olufunmilayo I. ; Jamieson, Andrew R. ; Brown, Jeremy Bancroft ; Di Rienzo, Anna",10,18,9
2014,10.1118/1.4865809,Influence of photon beam energy on the dose enhancement factor caused by gold and silver nanoparticles: An experimental approach,"Guidelli, Eder Jose ; Baffa, Oswaldo",2,42,8
2014,10.1118/1.4865786,Remote auditing of radiotherapy facilities using optically stimulated luminescence dosimeters,"Lye, Jessica ; Dunn, Leon ; Kenny, John ; Lehmann, Joerg ; Kron, Tomas ; Oliver, Chris ; Butler, Duncan ; Alves, Andrew ; Johnston, Peter ; Franich, Rick ; Williams, Ivan",11,35,10
2014,10.1118/1.4865790,An analysis of the uncertainty and bias in DCE-MRI measurements using the spoiled gradient-recalled echo pulse sequence,"Subashi, Ergys ; Choudhury, Kingshuk R. ; Johnson, G. Allan",3,15,8
2014,10.1118/1.4866380,"Analytical, experimental, and Monte Carlo system response matrix for pinhole SPECT reconstruction","Aguiar, Pablo ; Pino, Francisco ; Silva-Rodriguez, Jesus ; Pavia, Javier ; Ros, Domenec ; Ruibal, Alvaro ; El Bitar, Ziad",7,11,10
2014,10.1118/1.4865778,Transcranial phase aberration correction using beam simulations and MR- ARFI,"Vyas, Urvi ; Kaye, Elena ; Pauly, Kim Butts",3,31,10
2014,10.1118/1.4865781,Signal to noise ratio comparisons for ultrasound attenuation slope estimation algorithms,"Omari, Eenas A. ; Varghese, Tomy",2,6,9
2014,10.1118/1.4866226,Model-based feasibility assessment and evaluation of prostate hyperthermia with a commercial MR-guided endorectal HIFU ablation array,"Salgaonkar, Vasant A. ; Prakash, Punit ; Rieke, Viola ; Ozhinsky, Eugene ; Plata, Juan ; Kurhanewicz, John ; Hsu, I-C (Joe) ; Diederich, Chris J.",8,20,18
2014,10.1118/1.4864476,Towards clinical prostate ultrasound elastography using full inversion approach,"Mousavi, Seyed Reza ; Sadeghi-Naini, Ali ; Czarnota, Gregory J. ; Samani, Abbas",4,19,12
2014,10.1118/1.4866219,Early prediction of tumor recurrence based on CT texture changes after stereotactic ablative radiotherapy (SABR) for lung cancer,"Mattonen, Sarah A. ; Palma, David A. ; Haasbeek, Cornelis J. A. ; Senan, Suresh ; Ward, Aaron D.",5,89,14
2014,10.1118/1.4864238,A set of 4D pediatric XCAT reference phantoms for multimodality research,"Norris, Hannah ; Zhang, Yakun ; Bond, Jason ; Sturgeon, Gregory M. ; Minhas, Anum ; Tward, Daniel J. ; Ratnanather, J. T. ; Miller, M. I. ; Frush, D. ; Samei, E. ; Segars, W. P.",11,34,11
2014,10.1118/1.4864237,Toward an organ based dose prescription method for the improved accuracy of murine dose in orthovoltage x-ray irradiators,"Belley, Matthew D. ; Wang, Chu ; Giao Nguyen ; Gunasingha, Rathnayaka ; Chao, Nelson J. ; Chen, Benny J. ; Dewhirst, Mark W. ; Yoshizumi, Terry T.",8,12,7
2014,10.1118/1.4866223,Addendum to the AAPM's TG-51 protocol for clinical reference dosimetry of high-energy photon beams,"McEwen, Malcolm ; DeWerd, Larry ; Ibbott, Geoffrey ; Followill, David ; Rogers, David W. O. ; Seltzer, Stephen ; Seuntjens, Jan",7,226,20
2014,10.1118/1.4866889,The influence of respiratory motion on CT image volume definition,"Rodriguez-Romero, Ruth ; Castro-Tejero, Pablo",2,23,11
2014,10.1118/1.4866224,Measurements and simulations of focused beam for orthovoltage therapy,"Abbas, Hassan ; Mahato, Dip N. ; Satti, Jahangir ; MacDonald, C. A.",4,11,7
2014,10.1118/1.4867858,Influence of polarization and a source model for dose calculation in MRT,"Bartzsch, Stefan ; Lerch, Michael ; Petasecca, Marco ; Braeuer-Krisch, Elke ; Oelfke, Uwe",5,23,13
2014,10.1118/1.4867860,A block matching-based registration algorithm for localization of locally advanced lung tumors,"Robertson, Scott P. ; Weiss, Elisabeth ; Hugo, Geoffrey D.",3,5,11
2014,10.1118/1.4866886,A multicriteria framework with voxel-dependent parameters for radiotherapy treatment plan optimization<SUP>a)</SUP>),"Zarepisheh, Masoud ; Uribe-Sanchez, Andres F. ; Li, Nan ; Jia, Xun ; Jiang, Steve B.",5,22,10
2014,10.1118/1.4868460,Long-term stability and mechanical characteristics of kV digital imaging system for proton radiotherapy,"Zhu, Mingyao ; Botticello, Thomas ; Lu, Hsiao-Ming ; Winey, Brian",4,7,8
2014,10.1118/1.4868461,A practical and theoretical definition of very small field size for radiotherapy output factor measurements,"Charles, P. H. ; Cranmer-Sargison, G. ; Thwaites, D. I. ; Crowe, S. B. ; Kairn, T. ; Knight, R. T. ; Kenny, J. ; Langton, C. M. ; Trapp, J. V.",9,67,8
2014,10.1118/1.4868459,Ion beam tracking using ultrasound motion detection,"Prall, M. ; Kaderka, R. ; Saito, N. ; Graeff, C. ; Bert, C. ; Durante, M. ; Parodi, K. ; Schwaab, J. ; Sarti, C. ; Jenne, J.",10,15,5
2014,10.1118/1.4868464,Feasibility of using intermediate x-ray energies for highly conformal extracranial radiotherapy,"Dong, Peng ; Yu, Victoria ; Dan Nguyen ; Demarco, John ; Woods, Kaley ; Boucher, Salime ; Low, Daniel A. ; Sheng, Ke",8,9,10
2014,10.1118/1.4867856,Specific recommendations for accurate and direct use of PET-CT in PET guided radiotherapy for head and neck sites,"Thomas, C. M. ; Pike, L. C. ; Hartill, C. E. ; Baker, S. ; Woods, E. ; Convery, D. J. ; Greener, A. G.",7,11,12
2014,10.1118/1.4868695,Output correction factors for nine small field detectors in 6 MV radiation therapy photon beams: A PENELOPE Monte Carlo study,"Benmakhlouf, Hamza ; Sempau, Josep ; Andreo, Pedro",3,115,12
2014,10.1118/1.4866386,Iterative image-domain decomposition for dual-energy CT,"Niu, Tianye ; Dong, Xue ; Petrongolo, Michael ; Zhu, Lei",4,129,10
2014,10.1118/1.4866881,Microwave spectrometry for the evaluation of the structural integrity of metallic stents,"Arauz-Garofalo, Gianluca ; Lopez-Dominguez, Victor ; Manel Hernandez, Joan ; Rodriguez-Leor, Oriol ; Bayes-Genis, Antoni ; O'Callaghan, Juan M. ; Garcia-Santiago, Antoni ; Tejada, Javier",8,5,13
2014,10.1118/1.4866884,Automatic registration of CT images to patient during the initial phase of bronchoscopy: A clinical pilot study,"Hofstad, Erlend Fagertun ; Sorger, Hanne ; Leira, Hakon Olav ; Amundsen, Tore ; Lango, Thomas",5,16,11
2014,10.1118/1.4866891,Computing global minimizers to a constrained B-spline image registration problem from optimal <i>I</i><sub>1</sub> perturbations to block match data,"Castillo, Edward ; Castillo, Richard ; Fuentes, David ; Guerrero, Thomas",4,16,11
2014,10.1118/1.4866890,A cascaded model of spectral distortions due to spectral response effects and pulse pileup effects in a photon-counting x-ray detector for CT,"Cammin, Jochen ; Xu, Jennifer ; Barber, William C. ; Iwanczyk, Jan S. ; Hartsough, Neal E. ; Taguchi, Katsuyuki",6,75,15
2014,10.1118/1.4867863,Statistical model based iterative reconstruction (MBIR) in clinical CT systems: Experimental assessment of noise performance,"Li, Ke ; Tang, Jie ; Chen, Guang-Hong",3,106,15
2014,10.1118/1.4867867,Monte Carlo simulation of a quantum noise limited Cerenkov detector based on air-spaced light guiding taper for megavoltage x-ray imaging,"Teymurazyan, A. ; Rowlands, J. A. ; Pang, G.",3,3,13
2014,10.1118/1.4866836,Thoracic cavity segmentation algorithm using multiorgan extraction and surface fitting in volumetric CT,"Bae, JangPyo ; Kim, Namkug ; Lee, Sang Min ; Seo, Joon Beom ; Kim, Hee Chan",5,10,9
2014,10.1118/1.4867855,"Low-complexity atlas-based prostate segmentation by combining global, regional, and local metrics","Xie, Qiuliang ; Ruan, Dan",2,17,9
2014,10.1118/1.4868457,MR-based motion correction for PET imaging using wired active MR microcoils in simultaneous PET-MR: Phantom study<SUP>a)</SUP>,"Huang, Chuan ; Ackerman, Jerome L. ; Petibon, Yoann ; Brady, Thomas J. ; El Fakhri, Georges ; Ouyang, Jinsong",6,24,8
2014,10.1118/1.4868462,<SUP>18</SUP>F-FLT uptake kinetics in head and neck squamous cell carcinoma: A PET imaging study,"Liu, Dan ; Chalkidou, Anastasia ; Landau, David B. ; Marsden, Paul K. ; Fenwick, John D.",5,10,18
2014,10.1118/1.4868510,"Image quality in thoracic 4D cone-beam CT: A sensitivity analysis of respiratory signal, binning method, reconstruction algorithm, and projection angular spacing","Shieh, Chun-Chien ; Kipritidis, John ; O'Brien, Ricky T. ; Kuncic, Zdenka ; Keall, Paul J.",5,30,18
2014,10.1118/1.4868694,Multichannel response analysis on 2D projection views for detection of clustered microcalcifications in digital breast tomosynthesis,"Wei, Jun ; Chan, Heang-Ping ; Hadjiiski, Lubomir M. ; Helvie, Mark A. ; Lu, Yao ; Zhou, Chuan ; Samala, Ravi",7,8,11
2014,10.1118/1.4867865,Partitioned edge-function-scaled region-based active contour (p-ESRAC): Automated liver segmentation in multiphase contrast-enhanced MRI,"Oh, Jihun ; Martin, Diego R. ; Hu, Xiaoping",3,13,11
2014,10.1118/1.4869159,Experimental validation of a kilovoltage x-ray source model for computing imaging dose,"Poirier, Yannick ; Kouznetsov, Alexei ; Koger, Brandon ; Tambasco, Mauro",4,16,11
2014,10.1118/1.4869160,Deriving adaptive MRF coefficients from previous normal-dose CT scan for low-dose image reconstruction via penalized weighted least-squares minimization,"Zhang, Hao ; Han, Hao ; Wang, Jing ; Ma, Jianhua ; Liu, Yan ; Moore, William ; Liang, Zhengrong",7,32,15
2014,10.1118/1.4869265,Computerized segmentation of pulmonary nodules depicted in CT examinations using freehand sketches,"Qiang, Yongqian ; Wang, Qiuping ; Xu, Guiping ; Ma, Hongxia ; Deng, Lei ; Zhang, Lei ; Pu, Jiantao ; Guo, Youmin",8,6,13
2014,10.1118/1.4866216,Tungsten anode spectral model using interpolating cubic splines: Unfiltered x-ray spectra from 20 kV to 640 kV,"Hernandez, Andrew M. ; Boone, John M.",2,149,15
2014,10.1118/1.4868693,Sample size requirements for estimating effective dose from computed tomography using solid-state metal-oxide-semiconductor field-effect transistor dosimetry,"Trattner, Sigal ; Cheng, Bin ; Pieniazek, Radoslaw L. ; Hoffmann, Udo ; Douglas, Pamela S. ; Einstein, Andrew J.",6,4,10
2014,10.1118/1.4866218,A fully automatic extraction of magnetic resonance image features in glioblastoma patients,"Zhang, Jing ; Barboriak, Daniel P. ; Hobbs, Hasan ; Mazurowski, Maciej A.",4,12,13
2014,10.1118/1.4867859,Three-dimensional liver motion tracking using real-time two-dimensional MRI,"Brix, Lau ; Ringgaard, Steffen ; Sorensen, Thomas Sangild ; Poulsen, Per Rugaard",4,66,10
2014,10.1118/1.4867861,Spatio-temporal texture (SpTeT) for distinguishing vulnerable from stable atherosclerotic plaque on dynamic contrast enhancement (DCE) MRI in a rabbit model,"Wan, Tao ; Madabhushi, Anant ; Phinikaridou, Alkystis ; Hamilton, James A. ; Hua, Ning ; Tuan Pham ; Danagoulian, Jovanna ; Kleiman, Ross ; Buckler, Andrew J.",9,13,10
2014,10.1118/1.4867862,Evaluation of the spline reconstruction technique for PET,"Kastis, George A. ; Kyriakopoulou, Dimitra ; Gaitanis, Anastasios ; Fernandez, Yolanda ; Hutton, Brian F. ; Fokas, Athanasios S.",6,11,18
2014,10.1118/1.4868511,Implications of CT noise and artifacts for quantitative <SUP>99m</SUP>Tc SPECT/CT imaging,"Hulme, K. W. ; Kappadath, S. C.",2,12,10
2014,10.1118/1.4868458,Relative role of motion and PSF compensation in whole-body oncologic PET-MR imaging,"Petibon, Yoann ; Huang, Chuan ; Ouyang, Jinsong ; Reese, Timothy G. ; Li, Quanzheng ; Syrkina, Aleksandra ; Chen, Yen-Lin ; El Fakhri, Georges",8,32,12
2014,10.1118/1.4869264,Tumor detection in automated breast ultrasound images using quantitative tissue clustering,"Moon, Woo Kyung ; Lo, Chung-Ming ; Chen, Rong-Tai ; Shen, Yi-Wei ; Chang, Jung Min ; Huang, Chiun-Sheng ; Chen, Jeon-Hor ; Hsu, Wei-Wen ; Chang, Ruey-Feng",9,53,8
2014,10.1118/1.4866888,Modeling and incorporating cardiac-induced lung tissue motion in a breathing motion model,"White, Benjamin M. ; Santhanam, Anand ; Thomas, David ; Min, Yugang ; Lamb, James M. ; Neylon, Jack ; Jani, Shyam ; Gaudio, Sergio ; Srinivasan, Subashini ; Ennis, Daniel ; Low, Daniel A.",11,7,10
2014,10.1118/1.4866837,A region-appearance-based adaptive variational model for 3D liver segmentation,"Peng, Jialin ; Dong, Fangfang ; Chen, Yunmei ; Kong, Dexing",4,27,11
2014,10.1118/1.4868455,Automated bone segmentation from dental CBCT images using patch-based sparse representation and convex optimization,"Wang, Li ; Chen, Ken Chung ; Gao, Yaozong ; Shi, Feng ; Liao, Shu ; Li, Gang ; Shen, Steve G. F. ; Yan, Jin ; Lee, Philip K. M. ; Chow, Ben ; Liu, Nancy X. ; Xia, James J. ; Shen, Dinggang",13,66,14
2014,10.1118/1.4868456,"Brachytherapy structural shielding calculations using Monte Carlo generated, monoenergetic data","Zourari, K. ; Peppa, V. ; Ballester, Facundo ; Siebert, Frank-Andre ; Papagiannis, P.",5,1,8
2014,10.1118/1.4866887,The impact of including spatially longitudinal heterogeneities of vessel oxygen content and vascular fraction in 3D tumor oxygenation models on predicted radiation sensitivity,"Lagerlof, Jakob H. ; Kindblom, Jon ; Bernhardt, Peter",3,6,8
2014,10.1118/1.4870981,Vision 20/20: The role of Raman spectroscopy in early stage cancer detection and feasibility for application in radiation therapy response assessment,"Devpura, Suneetha ; Barton, Kenneth N. ; Brown, Stephen L. ; Palyvoda, Olena ; Kalkanis, Steven ; Naik, Vaman M. ; Siddiqui, Farzan ; Naik, Ratna ; Chetty, Indrin J.",9,42,15
2014,10.1118/1.4871620,Vision 20/20: Perspectives on automated image segmentation for radiotherapy,"Sharp, Gregory ; Fritscher, Karl D. ; Pekar, Vladimir ; Peroni, Marta ; Shusharina, Nadya ; Veeraraghavan, Harini ; Yang, Jinzhong",7,269,13
2014,10.1118/1.4870440,Fast dose kernel interpolation using Fourier transform with application to permanent prostate brachytherapy dosimetry,"Liu, Derek ; Sloboda, Ron S.",2,1,4
2014,10.1118/1.4870376,Out-of-field organ doses and associated radiogenic risks from para-aortic radiotherapy for testicular seminoma,"Mazonakis, Michalis ; Berris, Theocharis ; Varveris, Charalambos ; Lyraraki, Efrossyni ; Damilakis, John",5,7,7
2014,10.1118/1.4870441,Interstitial rotating shield brachytherapy for prostate cancer,"Adams, Quentin E. ; Xu, Jinghzu ; Breitbach, Elizabeth K. ; Li, Xing ; Enger, Shirin A. ; Rockey, William R. ; Kim, Yusung ; Wu, Xiaodong ; Flynn, Ryan T.",9,29,11
2014,10.1118/1.4870439,Characterization of a two-dimensional liquid-filled ion chamber detector array used for verification of the treatments in radiotherapy,"Markovic, Miljenko ; Stathakis, Sotirios ; Mavroidis, Panayiotis ; Jurkovic, Ines-Ana ; Papanikolaou, Nikos",5,39,14
2014,10.1118/1.4870437,Predicting oropharyngeal tumor volume throughout the course of radiation therapy from pretreatment computed tomography data using general linear models,"Yock, Adam D. ; Rao, Arvind ; Dong, Lei ; Beadle, Beth M. ; Garden, Adam S. ; Kudchadker, Rajat J. ; Court, Laurence E.",7,4,8
2014,10.1118/1.4870380,Increasing dose gradient and uniformity in small fields using modulation: Theory and prototypes for cone-based stereotactic radiosurgery,"Bender, Edward T.",1,10,7
2014,10.1118/1.4871041,Monte Carlo simulation of TrueBeam flattening-filter-free beams using Varian phase-space files: Comparison with experimental data,"Belosi, Maria F. ; Rodriguez, Miguel ; Fogliata, Antonella ; Cozzi, Luca ; Sempau, Josep ; Clivio, Alessandro ; Nicolini, Giorgia ; Vanetti, Eugenio ; Krauss, Harald ; Khamphan, Catherine ; Fenoglietto, Pascal ; Puxeu, Josep ; Fedele, David ; Mancosu, Pietro ; Brualla, Lorenzo",15,31,11
2014,10.1118/1.4871618,Electron contamination modeling and reduction in a 1 T open bore inline MRI-linac system,"Oborn, B. M. ; Kolling, S. ; Metcalfe, P. E. ; Crozier, S. ; Litzenberg, D. W. ; Keall, P. J.",6,33,15
2014,10.1118/1.4870987,Helical tomotherapy with dynamic running-start-stop delivery compared to conventional tomotherapy delivery,"Rong, Yi ; Chen, Yu ; Shang, Lu ; Zuo, Li ; Lu, Weiguo ; Chen, Quan",6,16,11
2014,10.1118/1.4871619,Investigation of a pulsed current annealing method in reusing MOSFET dosimeters for <i>in vivo</i> IMRT dosimetry,"Luo, Guang-Wen ; Qi, Zhen-Yu ; Deng, Xiao-Wu ; Rosenfeld, Anatoly",4,13,6
